trial_id,fs_estimate_hz,flagged_fs_outlier
1141,249.92618976990968,False
1142,250.62621200639356,False
1143,250.30010221195928,False
1144,250.20348180936108,False
1145,250.3141497617849,False
1146,250.09893620053379,False
1147,250.33452817166204,False
1148,250.11317146032277,False
1149,250.19242740961047,False
1150,249.67267303254135,False
1151,251.04178825810175,False
1152,249.8318658524375,False
1153,250.16443130994057,False
1154,249.89016682560657,False
1155,250.53580977783318,False
1156,250.36453888546092,False
1157,250.27265097158738,False
1158,250.4553647359518,False
1159,250.1070335986253,False
1160,250.4843825663828,False
1161,250.19119002109903,False
1162,250.3957535416067,False
1163,250.2670642013625,False
1164,250.3158773008177,False
1165,250.27253817722556,False
1166,250.14380766067995,False
1167,250.2863971450046,False
1168,250.29852782024153,False
1169,250.09453353420488,False
1170,250.2080486440754,False
1171,250.3922084801989,False
1172,250.35651759825672,False
1173,250.25628236207584,False
1174,250.31456597576278,False
1175,250.12864009120668,False
1176,250.37793391782,False
1177,250.392547175587,False
1178,249.74066295872564,False
1179,250.70487295198313,False
1180,250.21135800945865,False
1181,250.04107067027996,False
1182,249.5826880576584,False
1183,250.88200485135192,False
1184,250.18303707342557,False
1185,250.59332155506857,False
1186,249.6840657289473,False
1187,249.67536208325885,False
1188,250.75216367514633,False
1189,251.21540910047457,False
1190,250.72688472985425,False
1191,250.80578257484515,False
1192,249.62345964383772,False
1193,250.0586522124466,False
1194,250.83697140548165,False
1195,244.08574096350765,False
1196,256.7258790158818,False
1197,250.529113679945,False
1198,250.34377941081175,False
1199,250.68348365372094,False
1200,250.0625982026542,False
1201,249.62430742503008,False
1202,250.55911579915912,False
1203,249.83151119007644,False
1204,250.15158495303356,False
1205,250.11793025499395,False
1206,250.7790382086866,False
1207,250.26571829894073,False
1208,250.22352650478632,False
1209,250.3632069841765,False
1210,250.21021062183317,False
1211,250.31324964986504,False
1212,250.4731702785186,False
1213,250.2542323658295,False
1214,250.27107692518715,False
1215,250.15191548559068,False
1216,250.7219341944845,False
1217,250.5285761964716,False
1218,250.16081265986116,False
1219,249.55716834427318,False
1220,250.84688931237423,False
1221,250.0264658862448,False
1222,250.3707847047261,False
1223,250.01914412350902,False
1224,249.31458193743705,False
1225,253.89668418688586,False
1226,250.24159479243158,False
1227,250.21526372619007,False
1228,249.56108855560532,False
1229,250.0546638108395,False
1230,250.80978994046762,False
1231,250.1515524003449,False
1232,250.46629678407575,False
1233,249.00465148495113,False
1234,250.52224213483453,False
1235,250.02797181616782,False
1236,250.44627592204574,False
1237,249.86450175045405,False
1238,249.61956988569347,False
1239,250.65660194078157,False
1240,250.27350818404798,False
1241,250.3423624641008,False
1242,250.21719533465995,False
1243,251.95058296297796,False
1244,249.55864868867505,False
1245,250.21686963883093,False
1246,250.62388448485441,False
1247,250.37248542794177,False
1248,249.71048222830927,False
1249,249.25115935151504,False
1250,250.24877171194427,False
1251,251.4743045882439,False
1252,249.86919362670608,False
1253,250.56174107487024,False
1254,250.30737776044225,False
1255,249.25138309557553,False
1256,250.59336929880618,False
1257,250.87620195114482,False
1258,250.02423454191845,False
1259,249.49134315997338,False
1260,250.43035891039182,False
1261,250.39169166511698,False
1262,249.99037902600602,False
1263,250.39494316407655,False
1264,250.70221952518992,False
1265,250.16004136858297,False
1266,250.03485880372816,False
1267,250.30021001127136,False
1268,250.21535642337255,False
1269,250.16553069833236,False
1270,250.3305033823567,False
1271,249.75375419459237,False
1272,250.7305902138012,False
1273,250.15775504881998,False
1274,250.33442786301367,False
1275,250.29500807069994,False
1276,250.05358041067572,False
1277,250.41444894190565,False
1278,250.25366598653358,False
1279,250.28260702103867,False
1280,250.30027017999862,False
1281,250.33831735761356,False
1282,249.8308468185487,False
1283,250.8514444060244,False
1284,250.33259725597864,False
1285,250.3762782730822,False
1286,250.41109154190076,False
1287,250.34515123081366,False
1288,250.40706680241334,False
1289,250.3636960932778,False
1290,250.16163404680583,False
1291,250.08206975063305,False
1292,250.3125726889856,False
1293,250.4525710031414,False
1294,250.37914806809573,False
1295,250.11700150899455,False
1296,250.3173265421097,False
1297,250.33204306900865,False
1298,250.22188794007403,False
1299,250.20818392407622,False
1300,249.94092032481606,False
1301,250.55186329036016,False
1302,250.31548866608838,False
1303,250.36341767502705,False
1304,250.4079450035649,False
1305,250.09378016310384,False
1306,250.0983004403108,False
1307,250.56437394695513,False
1308,250.52268415161376,False
1309,250.38075107218617,False
1310,250.37512686096971,False
1311,250.25705675601074,False
1312,250.25268360604116,False
1313,250.26765068648925,False
1314,250.37946415935303,False
1315,250.31321956237764,False
1316,250.38420298969234,False
1317,250.5486277991524,False
1318,250.23592420898765,False
1319,250.26847277517646,False
1320,250.3038728089941,False
1321,250.14092573398244,False
1322,250.31533070695323,False
1323,250.40625633996942,False
1324,250.2023169614012,False
1325,250.37537269721693,False
1326,250.02127281914207,False
1327,249.78615995441095,False
1328,250.7585269822094,False
1329,250.14204243990505,False
1330,250.12761112706684,False
1331,250.53880882162886,False
1332,250.23966782032304,False
1333,250.54995162586354,False
1334,250.27270110115066,False
1335,250.06264323919015,False
1336,250.46318902149548,False
1337,250.2954543042334,False
1338,250.26124709957753,False
1339,250.0904714072879,False
1340,250.15961314433588,False
1341,250.22483687615372,False
1342,261.84034386178234,False
1343,250.3732153927127,False
1344,249.90046481549467,False
1345,250.75470996655253,False
1346,249.4039579742177,False
1347,240.8710916526273,False
1348,260.9299799258517,False
1349,248.8726313788384,False
1350,251.12802356900787,False
1351,251.18098534874454,False
1352,250.62643068523133,False
1353,250.33876625192914,False
1354,250.05595489776613,False
1355,237.32850724300857,False
1356,263.9311360900846,False
1357,250.87554208896452,False
1358,250.02460976522286,False
1359,250.52892782040743,False
1360,249.36834170807774,False
1361,250.18911854496778,False
1362,251.26248843276252,False
1363,250.6866899294112,False
1364,249.87278385567734,False
1365,248.93693270982484,False
1366,251.34886534500882,False
1367,250.1879964076614,False
1368,250.27691954375075,False
1369,249.831728484312,False
1370,248.9642926032761,False
1371,251.3530190191055,False
1372,250.1540063785218,False
1373,250.3718532989871,False
1374,243.77658569551872,False
1375,256.5488798301105,False
1376,249.36914794554878,False
1377,251.5364255537547,False
1378,250.22648049788614,False
1379,250.55598061268705,False
1380,249.96884892050414,False
1381,250.9976226446592,False
1382,247.94567975491302,False
1383,252.10732060423857,False
1384,250.3982875831766,False
1385,250.09578748736996,False
1386,250.2431935254202,False
1387,250.6877989425058,False
1388,249.99766908946458,False
1389,250.91437908855798,False
1390,250.11760481607362,False
1391,247.79202580193964,False
1392,241.15598075914707,False
1393,261.88968973690953,False
1394,250.7512654410244,False
1395,249.83926907049246,False
1396,250.39271276176035,False
1397,250.27009190448703,False
1398,250.34600642912355,False
1399,250.3941102086693,False
1400,250.36256486895624,False
1401,250.37907532715175,False
1402,250.20958932704542,False
1403,250.19092700960155,False
1404,250.45373568110983,False
1405,250.4268705861698,False
1406,250.16217245976438,False
1407,250.27082628082476,False
1408,250.08393423299077,False
1409,250.361844997885,False
1410,250.3475438014302,False
1411,250.28357208668325,False
1412,250.17414332726378,False
1413,250.28462991120549,False
1414,250.08905231659304,False
1415,239.39057424599105,False
1416,261.6504550531738,False
1417,240.51926752672387,False
1418,251.82565792160204,False
1419,258.6886225934932,False
1420,249.6297707803759,False
1421,250.4072173469056,False
1422,244.46743010025216,False
1423,250.20982481744863,False
1424,250.41054955061585,False
1425,250.23966280868902,False
1426,250.2562773497763,False
1427,250.43780015129906,False
1428,250.30086935306343,False
1429,250.45781965817898,False
1430,250.41220815498508,False
1431,250.42388174724653,False
1432,250.18995263899524,False
1433,250.45826144619448,False
1434,250.41376641492838,False
1435,250.3182793414836,False
1436,250.30184208365458,False
1437,250.3632772163673,False
1438,250.37852092269486,False
1439,250.23849510927198,False
1440,250.41296846432417,False
1441,250.26964074854757,False
1442,250.344933044009,False
1443,250.4896325548487,False
1444,250.53318755425946,False
1445,249.81604182517756,False
1446,250.70419638339544,False
1447,250.22641034096472,False
1448,250.3605733229853,False
1449,250.34678138428308,False
1450,250.37666207947302,False
1451,250.24139181683032,False
1452,250.36244447162414,False
1453,250.1146483893011,False
1454,250.4572021534637,False
1455,250.264883699656,False
1456,250.3946822358604,False
1457,250.25541273403132,False
1458,250.20899810360663,False
1459,250.45812338252358,False
1460,250.28336654358225,False
1461,250.42675013282454,False
1462,250.3800135390482,False
1463,249.892873059175,False
1464,250.86616840057377,False
1465,250.26976857298078,False
1466,250.459177668461,False
1467,250.47229412151793,False
1468,250.81884725692592,False
1469,249.90409842714703,False
1470,250.5956434823351,False
1471,249.74614638379435,False
1472,249.49613561529182,False
1473,250.97079954235602,False
1474,248.1081899439271,False
1475,252.80640399201073,False
1476,249.7465656999966,False
1477,250.30000944905615,False
1478,250.23840239202724,False
1479,250.44279217854265,False
1480,250.4107076299478,False
1481,250.03374054998852,False
1482,250.50335738061423,False
1483,250.45618303801362,False
1484,250.41113168992945,False
1485,250.45395656479687,False
1486,250.62603606285555,False
1487,250.05026770858143,False
1488,249.88012703053306,False
1489,250.96107597870272,False
1490,250.0658786996198,False
1491,250.39307654741384,False
1492,250.27263843628182,False
1493,250.0182961582184,False
1494,250.56742140118865,False
1495,250.36558233863073,False
1496,250.44371330160016,False
1497,250.06051384341092,False
1498,250.61418024155708,False
1499,250.29609858512265,False
1500,250.713761716422,False
1501,250.34984863398284,False
1502,250.20739730380387,False
1503,250.4109811348883,False
1504,249.9320137910096,False
1505,249.37218880036428,False
1506,251.1613953174967,False
1507,250.21462737878787,False
1508,250.63183744607807,False
1509,250.64145758527002,False
1510,249.8502173447018,False
1511,248.1592201480885,False
1512,253.3061187218563,False
1513,249.88690092781883,False
1514,249.81121709356117,False
1515,251.2134216437333,False
1516,250.400427759422,False
1517,248.13527433487297,False
1518,251.4373179346927,False
1519,250.08296820215546,False
1520,250.71368374003467,False
1521,250.0614271550025,False
1522,249.4071838752268,False
1523,251.85098887007638,False
1524,250.87466815474156,False
1525,250.34451673049836,False
1526,248.93772376105863,False
1527,234.64845356476405,False
1528,269.07242466063053,False
1529,250.0848802480868,False
1530,250.31031868737068,False
1531,250.12435654590723,False
1532,250.22079557114628,False
1533,248.7504346904464,False
1534,251.3817268536454,False
1535,250.49811937034085,False
1536,249.93117141592262,False
1537,250.30862883740932,False
1538,250.06295852743924,False
1539,249.43977114933983,False
1540,249.71839728945488,False
1541,250.18094569516663,False
1542,250.93099012155832,False
1543,249.90676747442674,False
1544,246.15497603991608,False
1545,253.3195761576236,False
1546,251.31774623544985,False
1547,250.15182534092372,False
1548,250.1821078467664,False
1549,250.81402902565938,False
1550,250.87713382090996,False
1551,249.4648410154013,False
1552,250.843711670583,False
1553,249.74418210708848,False
1554,250.18574714939754,False
1555,250.71847296290386,False
1556,250.24908997281207,False
1557,250.40520753093068,False
1558,250.62210242657486,False
1559,249.33308140034475,False
1560,251.3267492835774,False
1561,250.35913110697717,False
1562,249.88249823037154,False
1563,249.58677359129297,False
1564,250.93613033902582,False
1565,250.05597491488072,False
1566,249.53253340150096,False
1567,259.879059627339,False
1568,249.99781164390404,False
1569,240.80883553928848,False
1570,260.7372219225197,False
1571,247.9123798483155,False
1572,249.89688878368142,False
1573,246.48576787835265,False
1574,256.084699004985,False
1575,250.74662843889445,False
1576,249.90005747745087,False
1577,250.12367059091113,False
1578,238.0540972269842,False
1579,263.2317538597492,False
1580,250.8409747320937,False
1581,250.15800045255935,False
1582,249.7092845337815,False
1583,250.37175045196122,False
1584,249.80680956967683,False
1585,241.76829505138983,False
1586,258.97714370737316,False
1587,250.07464963434833,False
1588,250.0371053464424,False
1589,249.71761374617085,False
1590,251.09831144962715,False
1591,250.12173041267818,False
1592,249.87443534639195,False
1593,249.65561710947787,False
1594,256.7472462262973,False
1595,251.44920874897932,False
1596,250.6270540460091,False
1597,241.64839831216744,False
1598,259.6458781402119,False
1599,250.14624646650708,False
1600,249.04614529083187,False
1601,250.37121364640726,False
1602,250.8054805183877,False
1603,265.00113752186195,False
1604,243.13112256995845,False
1605,256.7944376044863,False
1606,250.75090816166437,False
1607,250.2497966629614,False
1608,246.4476139551618,False
1609,253.45824710484877,False
1610,250.15287453765652,False
1611,249.46919912407628,False
1612,240.3646825660469,False
1613,261.0469283401913,False
1614,250.81218888215926,False
1615,249.24651551570776,False
1616,250.4650742537904,False
1617,249.80631014356183,False
1618,251.0707731434518,False
1619,249.99701884295723,False
1620,236.65066075476378,False
1621,263.989898535874,False
1622,243.63090894163136,False
1623,257.1010692902521,False
1624,236.51396473945348,False
1625,263.6037799113326,False
1626,250.8433541273668,False
1627,245.84715313561617,False
1628,255.43072657878315,False
1629,239.48222390712738,False
1630,258.2874136762153,False
1631,250.52568539418505,False
1632,238.31464796457678,False
1633,253.87519042541808,False
1634,259.57374231379487,False
1635,250.46605579068142,False
1636,249.8680893462149,False
1637,250.11652837976501,False
1638,249.49446670420642,False
1639,253.50828224956405,False
1640,250.75288830646392,False
1641,237.89360265285762,False
1642,252.29207195959438,False
1643,260.9376168329354,False
1644,249.9639207738533,False
1645,250.30648270971133,False
1646,240.20251753970865,False
1647,247.5575878239313,False
1648,251.19218282680507,False
1649,245.0052652111545,False
1650,254.51062800319124,False
1651,250.30447450934088,False
1652,250.0629960619983,False
1653,250.36453386699898,False
1654,251.0947439451869,False
1655,247.7743414470291,False
1656,247.81504283121524,False
1657,250.1900778823194,False
1658,250.5008111655951,False
1659,250.19327906429015,False
1660,250.34694189180982,False
1661,249.9257523499481,False
1662,250.6455853975419,False
1663,249.79928093000157,False
1664,250.8957298834727,False
1665,250.1928031393732,False
1666,250.96457415623044,False
1667,250.68596819577482,False
1668,250.05834194343547,False
1669,250.06934696196052,False
1670,248.81564400624913,False
1671,249.87709876369053,False
1672,252.22982163963988,False
1673,249.87599691186486,False
1674,240.72389170946292,False
1675,250.25361336068718,False
1676,250.1905838534162,False
1677,250.58168994715885,False
1678,250.17528036965842,False
1679,250.01950932589506,False
1680,250.58193618701662,False
1681,250.3786714401665,False
1682,250.31743937465694,False
1683,250.4558190675065,False
1684,249.79885894049664,False
1685,250.6015163427021,False
1686,250.20450639051435,False
1687,250.02324645888297,False
1688,250.47082802623,False
1689,249.98823584805692,False
1690,250.30268696288468,False
1691,250.43921566584356,False
1692,250.2001000080402,False
1693,250.18880544767703,False
1694,250.29941529194676,False
1695,250.1461087506228,False
1696,250.206638243728,False
1697,250.11335169182306,False
1698,250.23858030628227,False
1699,250.36245952055432,False
1700,250.45635121633015,False
1701,249.90946906987932,False
1702,250.46984896236447,False
1703,250.6096161649428,False
1704,250.28765302580706,False
1705,250.50397761528646,False
1706,250.30322848881107,False
1707,250.20454647232737,False
1708,250.33359531017345,False
1709,250.29526377809114,False
1710,250.48486964636356,False
1711,250.51976334813847,False
1712,250.20221675576224,False
1713,250.0794845466786,False
1714,250.83344405318135,False
1715,250.19196902415243,False
1716,250.26966080207652,False
1717,249.97125680632567,False
1718,250.1456830845678,False
1719,250.3972288013441,False
1720,250.61554748657068,False
1721,250.7113244095509,False
1722,250.01920915853486,False
1723,250.48752851740778,False
1724,250.2063777092748,False
1725,250.47002469106275,False
1726,250.12675741510841,False
1727,250.50454763491095,False
1728,250.19049368014907,False
1729,250.3948754237753,False
1730,250.30127800318377,False
1731,249.86169620191274,False
1732,250.67736303616115,False
1733,250.17741923857315,False
1734,250.29993424122685,False
1735,250.12772878996964,False
1736,250.2696207001281,False
1737,250.1910322166128,False
1738,250.55235062769836,False
1739,250.16276596329504,False
1740,250.40897376916482,False
1741,250.19487217014134,False
1742,250.22149458623483,False
1743,250.41083559852058,False
1744,250.37924088966676,False
1745,250.23771581281653,False
1746,250.15896205621368,False
1747,250.03046839960479,False
1748,250.7734011218542,False
1749,250.58384331126788,False
1750,250.30544977216928,False
1751,250.26371325563355,False
1752,249.92234055647512,False
1753,250.4099247542044,False
1754,250.28326376632202,False
1755,250.28460735366727,False
1756,249.82053708341977,False
1757,250.5988575612981,False
1758,250.25695149711157,False
1759,250.14247060399902,False
1760,250.47270332719492,False
1761,250.2500222031333,False
1762,250.59782975081552,False
1763,250.0989387006193,False
1764,250.24087561830382,False
1765,250.1307706488673,False
1766,240.55720788763944,False
1767,243.80835796694504,False
1768,255.6146959610693,False
1769,261.477206637514,False
1770,251.06604612342937,False
1771,250.3706718259072,False
1772,249.8467676477336,False
1773,250.33733682382828,False
1774,250.46931675910406,False
1775,250.22464145157696,False
1776,250.2210235619377,False
1777,250.5248967777488,False
1778,250.38049268510593,False
1779,250.14597854416252,False
1780,250.1907767250638,False
1781,250.31057692963515,False
1782,250.17522276480545,False
1783,250.3751569633414,False
1784,250.39889224946074,False
1785,250.17556588249872,False
1786,250.23353627999265,False
1787,250.13266339934955,False
1788,250.17265317027608,False
1789,249.9113234780995,False
1790,250.61267226844268,False
1791,250.1445688478659,False
1792,250.17601669932793,False
1793,250.14171945083532,False
1794,250.2992799154648,False
1795,250.444285561295,False
1796,250.14270346128814,False
1797,250.17942790933617,False
1798,249.84656781335195,False
1799,250.78626612659704,False
1800,250.17234762468604,False
1801,249.6245991600221,False
1802,250.74126452844075,False
1803,250.21109997187932,False
1804,250.25235281005268,False
1805,250.28374003837402,False
1806,249.91370027445078,False
1807,250.60139068930732,False
1808,250.31870559879508,False
1809,250.17848868674523,False
1810,250.24897971298333,False
1811,250.26884622551793,False
1812,250.35016464542687,False
1813,250.25871082438408,False
1814,250.425076278622,False
1815,250.20913839504536,False
1816,250.32940253765918,False
1817,250.42624822078756,False
1818,250.30834552577585,False
1819,249.27411009979474,False
1820,251.1266305377194,False
1821,239.48581102611914,False
1822,262.06065476145227,False
1823,250.12539799945753,False
1824,241.52315811391398,False
1825,253.5406819269367,False
1826,255.72688802123307,False
1827,250.40046790403133,False
1828,255.13147341341002,False
1829,248.91589359071835,False
1830,250.49728070492864,False
1831,250.7408116692316,False
1832,249.78598019487694,False
1833,250.59451015443824,False
1834,249.4630828739953,False
1835,250.90241032835723,False
1836,250.40009406077598,False
1837,250.15313746405377,False
1838,248.23189654801774,False
1839,252.99979651659024,False
1840,245.2711400312446,False
1841,255.01320604040475,False
1842,250.00594001756673,False
1843,250.81334179998007,False
1844,250.81544124726796,False
1845,249.00247059580602,False
1846,255.61706219640868,False
1847,250.15541868823686,False
1848,250.87391008064517,False
1849,250.06831097515814,False
1850,249.93342359519565,False
1851,250.74907900835802,False
1852,250.4930372573663,False
1853,250.88141044446246,False
1854,249.74278442050658,False
1855,250.47029832778574,False
1856,249.77304285870105,False
1857,250.4315585111975,False
1858,249.74942107800302,False
1859,250.7761642682377,False
1860,250.17862393186786,False
1861,249.4747677639301,False
1862,250.40004638919618,False
1863,250.65462834136815,False
1864,244.34805065391254,False
1865,255.87574518200063,False
1866,249.78055993216284,False
1867,250.36631226388008,False
1868,250.46517215646506,False
1869,248.56641384751498,False
1870,251.22455887632748,False
1871,250.12301718602424,False
1872,250.78743642223904,False
1873,252.52497182995802,False
1874,250.9301409990916,False
1875,238.93273651205638,False
1876,261.81447235414265,False
1877,251.09724421435882,False
1878,250.3673331601095,False
1879,250.2453836758212,False
1880,249.66052562558258,False
1881,250.3962176971089,False
1882,251.47401357200482,False
1883,250.34086026816166,False
1884,250.58968043670933,False
1885,250.43779011215273,False
1886,250.15072106345906,False
1887,249.8760368888586,False
1888,249.40048325399704,False
1889,250.78332658729008,False
1890,250.61965182455506,False
1891,250.96839756669516,False
1892,250.15372842353347,False
1893,249.12649958827456,False
1894,251.0599749128426,False
1895,250.03772827979262,False
1896,250.3080697348856,False
1897,249.77324257730166,False
1898,249.81921596156,False
1899,249.99384768908848,False
1900,250.28150409381774,False
1901,250.44558568735178,False
1902,250.48410890692293,False
1903,250.24126653014835,False
1904,250.8159673710698,False
1905,250.25600167361196,False
1906,250.33229132541067,False
1907,250.39472739647425,False
1908,250.01745069859228,False
1909,250.46840297597765,False
1910,250.36011683014976,False
1911,250.19150312435818,False
1912,250.24001110897893,False
1913,250.4393813152079,False
1914,250.2207128931414,False
1915,250.25025275759316,False
1916,250.31607788846318,False
1917,250.909889728981,False
1918,250.26773089059517,False
1919,250.41468983088788,False
1920,250.27982717329002,False
1921,250.30450458888873,False
1922,250.4383322213637,False
1923,250.44308583271422,False
1924,250.3338887083253,False
1925,250.5064184177808,False
1926,250.28510868642945,False
1927,250.2402717207732,False
1928,250.3161004516745,False
1929,249.61641578500746,False
1930,250.392629971567,False
1931,250.58289099893625,False
1932,250.3459111271668,False
1933,250.5199793283604,False
1934,250.12583862134755,False
1935,250.52039622126588,False
1936,250.12644697378772,False
1937,250.21987357732726,False
1938,250.0975095048612,False
1939,250.42936008447649,False
1940,250.2173105845121,False
1941,250.67845688344954,False
1942,250.29632170071625,False
1943,250.3788169376894,False
1944,250.2689640235239,False
1945,250.26781861097712,False
1946,249.93859552083882,False
1947,250.64665131087065,False
1948,250.27136516974235,False
1949,250.5000829654658,False
1950,249.9379605755367,False
1951,250.47576864803153,False
1952,250.25255579905954,False
1953,250.2893551309993,False
1954,250.39271276176035,False
1955,250.27009190448703,False
1956,250.34600642912355,False
1957,250.3941102086693,False
1958,250.36256486895624,False
1959,250.37907532715175,False
1960,250.20958932704542,False
1961,250.19092700960155,False
1962,250.45373568110983,False
1963,242.00963171200036,False
1964,259.90903183911536,False
1965,250.29005953737672,False
1966,250.6221501823772,False
1967,250.22194556386694,False
1968,248.35180958844336,False
1969,251.796353880191,False
1970,243.77646441536135,False
1971,247.21096030711595,False
1972,250.3919601107835,False
1973,250.44082446032652,False
1974,250.446280940498,False
1975,250.33873114708348,False
1976,250.50563494931657,False
1977,250.22219861178814,False
1978,250.14273851554992,False
1979,250.36587581176687,False
1980,250.1478514944377,False
1981,250.80343409846648,False
1982,249.74958831067343,False
1983,249.9320062920318,False
1984,250.37217939695148,False
1985,250.085255654898,False
1986,249.87139971997786,False
1987,250.52536894239788,False
1988,249.25372497196193,False
1989,250.59161783036106,False
1990,249.59327233226344,False
1991,250.09162520555756,False
1992,250.7774200372119,False
1993,250.28604620299419,False
1994,250.21792689813248,False
1995,248.903772605056,False
1996,250.71280338721985,False
1997,250.37079473850116,False
1998,250.43773238707684,False
1999,251.12569176489615,False
2000,250.4366431522858,False
2001,240.75567338689825,False
2002,260.17455328301276,False
2003,250.2259793926742,False
2004,249.73753324771155,False
2005,250.68783163490957,False
2006,250.40428919875112,False
2007,250.24211851152327,False
2008,250.11847598855894,False
2009,249.93246872838446,False
2010,250.18279913022297,False
2011,249.59717373424724,False
2012,250.2411938576292,False
2013,251.13085762818295,False
2014,249.8937026787425,False
2015,250.0369227197767,False
2016,249.7768125735576,False
2017,251.06314038131,False
2018,249.71726439703647,False
2019,249.7743585021417,False
2020,250.81227698719238,False
2021,250.0013105297967,False
2022,250.47418200651418,False
2023,249.49282272354108,False
2024,249.496917768956,False
2025,250.8455598294618,False
2026,250.96540082839454,False
2027,250.5962264832895,False
2028,250.247458586827,False
2029,250.4658926185699,False
2030,249.90364859341366,False
2031,249.25393877472348,False
2032,250.55815865475293,False
2033,250.71457164211503,False
2034,249.87903764645327,False
2035,250.99946803008964,False
2036,249.83577471697367,False
2037,245.63740256967532,False
2038,255.3299123017837,False
2039,250.18406148568536,False
2040,250.62026007240382,False
2041,250.21453969423138,False
2042,250.18230070315911,False
2043,251.2970457188873,False
2044,250.5295933953698,False
2045,250.18234077785792,False
2046,248.99451650222477,False
2047,250.4008066217642,False
2048,250.722515268444,False
2049,250.31103324475055,False
2050,249.80791830294228,False
2051,250.15677341972844,False
2052,249.9641357974503,False
2053,249.5219841751299,False
2054,250.62606119554147,False
2055,249.93620325829562,False
2056,250.59365074164185,False
2057,250.21505328170403,False
2058,248.74759468023836,False
2059,251.0376473901182,False
2060,250.46417807309547,False
2061,250.404916473247,False
2062,249.80883476326,False
2063,250.4931904205286,False
2064,249.7504669026103,False
2065,250.55753563517922,False
2066,250.36929220132419,False
2067,248.90463782007274,False
2068,249.90284889235085,False
2069,247.20959083015742,False
2070,254.8702502362274,False
2071,250.34345840407434,False
2072,249.90396347503867,False
2073,251.06803377064432,False
2074,249.7142500564403,False
2075,250.65509345418658,False
2076,249.84069031773421,False
2077,249.53249602493057,False
2078,249.95626015567697,False
2079,251.44790829598548,False
2080,250.62919059229586,False
2081,250.40351138133877,False
2082,251.0331763111341,False
2083,250.40763637962272,False
2084,249.705756386832,False
2085,250.11863870613246,False
2086,250.55319468463804,False
2087,249.87925502337026,False
2088,248.38637318404423,False
2089,251.39881712345326,False
2090,250.1512293838007,False
2091,250.00147560037541,False
2092,250.434818580664,False
2093,248.74978101125473,False
2094,251.72360916784487,False
2095,249.8369161782136,False
2096,250.7175498176289,False
2097,249.9632732049971,False
2098,248.72157706565073,False
2099,251.27518385069334,False
2100,250.50427141296035,False
2101,249.93183881788755,False
2102,250.40309487443915,False
2103,249.86470411365573,False
2104,250.85130339631505,False
2105,250.53090446121516,False
2106,250.24436377168047,False
2107,249.72099998766078,False
2108,250.5292970252135,False
2109,250.374865976972,False
2110,249.74159639804998,False
2111,250.843842601496,False
2112,249.27836457372388,False
2113,246.174859863102,False
2114,254.87996974219058,False
2115,249.87269890756536,False
2116,252.4621270439453,False
2117,250.21946770567473,False
2118,249.9639932803222,False
2119,250.3054422507655,False
2120,241.1848389066685,False
2121,259.88402433606825,False
2122,249.8711848537162,False
2123,250.446050027619,False
2124,249.827822243962,False
2125,249.70522992013207,False
2126,250.99760499752142,False
2127,249.59301057927766,False
2128,250.90818168969315,False
2129,250.33903207777686,False
2130,249.03382549026202,False
2131,250.2449125615808,False
2132,250.0878209559557,False
2133,250.53331565389385,False
2134,250.303697311902,False
2135,250.38498821041964,False
2136,250.1277588350677,False
2137,250.32117539194695,False
2138,250.25618713425433,False
2139,250.07983741373488,False
2140,250.33535822005405,False
2141,250.19059888460887,False
2142,250.17917243930015,False
2143,250.51741520086404,False
2144,250.12595879122335,False
2145,250.43932860611125,False
2146,250.1946717767021,False
2147,249.65616332232892,False
2148,250.70733528606755,False
2149,250.30046572272482,False
2150,250.21361273738162,False
2151,250.2288733077955,False
2152,250.46806658281562,False
2153,250.16115072953863,False
2154,250.25552802200946,False
2155,250.2179419275067,False
2156,250.1280692730871,False
2157,249.97221196954004,False
2158,250.71105527793398,False
2159,250.20152285994226,False
2160,250.21801207822128,False
